source,category,overall_niche_grade,rank_within_category,total_ranked,ncessch,ceeb,name,abbrev,short_name,location,city,state_code,latitude,longitude,grade_level,num_students,student_teacher_ratio,character,genus,tagline_category,tagline_location,guid,url,district_name,district_abbrev,district_short_name,district_location,district_city,district_state_code,district_tagline_location,district_url,niche_review_count,niche_review_average
traditional,Best Public High Schools in America,4.33,27,19314,062961004587,052347,Henry M. Gunn High School,Henry M. Gunn High School,Henry M. Gunn High School,"Palo Alto, CA",Palo Alto,CA,37.399542,-122.132553,9-12,2006,19,Public,Public School,,"Palo Alto Unified School District, CA",78cbf457-1820-4472-acb6-51d665791449,henry-m-gunn-high-school-palo-alto-ca,Palo Alto Unified School District,PAUSD,Palo Alto Unified School District,"Palo Alto, CA",Palo Alto,CA,"Palo Alto, CA",palo-alto-unified-school-district-ca,292,3.8184931506849313
traditional,Best Public High Schools in America,4.33,28,19314,361581001370,332628,Jericho Senior High School,Jericho Senior High School,Jericho Senior High School,"Jericho, NY",Jericho,NY,40.798139,-73.54663,9-12,1114,10,Public,Public School,,"Jericho Union Free School District, NY",769ebaea-5713-4942-b8e2-1f051a1d0c12,jericho-senior-high-school-jericho-ny,Jericho Union Free School District,JSD,Jericho Union Free School District,"Jericho, NY",Jericho,NY,"Jericho, NY",jericho-union-free-school-district-ny,147,4.068027210884353
traditional,Best Public High Schools in America,4.33,29,19314,341198000559,311473,OCVTS - Marine Academy of Technology & Environmental Science (MATES),OCVTS - Marine Academy of Technology & Environmental Science (MATES),MATES,"Manahawkin, NJ",Manahawkin,NJ,39.711708,-74.259041,9-12,275,12,Public,Public School,,"Ocean County Vocational Technical School District, NJ",5d48fbea-598e-4419-bcf1-ba59c11fcaaf,ocvts---marine-academy-of-technology--and--environmental-science-mates-manahawkin-nj,Ocean County Vocational Technical School District,Ocean County Vocational Technical School,Ocean County Vocational Technical School,"Toms River, NJ",Toms River,NJ,"Toms River, NJ",ocean-county-vocational-technical-school-district-nj,150,4.266666666666667
traditional,Best Public High Schools in America,4.33,31,19314,063438011396,050893,Canyon Crest Academy,Canyon Crest Academy,Canyon Crest,"San Diego, CA",San Diego,CA,32.958136,-117.240529,9-12,2572,28,Public,Public School,,"San Dieguito Union High School District, CA",feb3acc8-d89e-4c3a-8efa-b7d892078b78,canyon-crest-academy-san-diego-ca,San Dieguito Union High School District,SDUHSD,San Dieguito Union High School District,"Encinitas, CA",Encinitas,CA,"Encinitas, CA",san-dieguito-union-high-school-district-ca,555,4.284684684684684
traditional,Best Public High Schools in America,4.33,33,19314,361251001018,332172,Great Neck South High School,Great Neck South High School,Great Neck South High School,"Great Neck, NY",Great Neck,NY,40.763498,-73.704647,9-12,1222,11,Public,Public School,,"Great Neck Public Schools, NY",58d3fb55-3b10-4721-8763-e74b9a061576,great-neck-south-high-school-great-neck-ny,Great Neck Public Schools,Great Neck Public Schools,Great Neck Public Schools,"Great Neck, NY",Great Neck,NY,"Great Neck, NY",great-neck-public-schools-ny,236,4.165254237288136
traditional,Best Public High Schools in America,4.33,35,19314,,,North Carolina School of Science and Mathematics,NCSSM,Science and Math,"Durham, NC",Durham,NC,36.017503,-78.919218,11-12,680,7,Public,Public School,Public School,"Durham, NC",2a95288f-bae5-400b-8c30-4f988dbc3b7e,north-carolina-school-of-science-and-mathematics-durham-nc,,,,,,,,,77,4.2727272727272725
traditional,Best Public High Schools in America,4.33,37,19314,341072000522,,"The Academy for Mathematics, Science & Engineering","The Academy for Mathematics, Science & Engineering","The Academy for Math, Science and Engineering","Rockaway, NJ",Rockaway,NJ,40.889667,-74.526839,9-12,101,16,Public,Public School,,"Morris County Vocational School District, NJ",15f77580-e23e-443a-9aa2-69d47fc9f54e,the-academy-for-mathematics-science--and--engineering-rockaway-nj,Morris County Vocational School District,Morris County Vocational School District,Morris County Vocational School District,"Denville, NJ",Denville,NJ,"Denville, NJ",morris-county-vocational-school-district-nj,33,4
traditional,Best Public High Schools in America,4.33,38,19314,062280003487,053343,Saratoga High School,SHS,Saratoga High School,"Saratoga, CA",Saratoga,CA,37.267314,-122.031189,9-12,1371,20,Public,Public School,,"Los Gatos-Saratoga Joint Union High School District, CA",ffc74741-462d-49b9-861b-646b29310155,saratoga-high-school-saratoga-ca,Los Gatos-Saratoga Joint Union High School District,LGSUHSD,Los Gatos-Saratoga Joint Union High School District,"Los Gatos, CA",Los Gatos,CA,"Los Gatos, CA",los-gatos-saratoga-joint-union-high-school-district-ca,187,3.9197860962566846
traditional,Best Public High Schools in America,4.33,39,19314,062961004596,052350,Palo Alto High School,Palo Alto High School,Palo Alto High School,"Palo Alto, CA",Palo Alto,CA,37.437791,-122.158192,9-12,2124,18,Public,Public School,,"Palo Alto Unified School District, CA",f303bd04-9b1e-4e59-9013-8367e150e219,palo-alto-high-school-palo-alto-ca,Palo Alto Unified School District,PAUSD,Palo Alto Unified School District,"Palo Alto, CA",Palo Alto,CA,"Palo Alto, CA",palo-alto-unified-school-district-ca,313,3.9329073482428116
traditional,Best Public High Schools in America,4.33,40,19314,171932002222,142300,Hinsdale Central High School,Hinsdale Central High School,Hinsdale Central High School,"Hinsdale, IL",Hinsdale,IL,41.789125,-87.931519,9-12,2728,13,Public,Public School,,"Hinsdale Township High School District No. 86, IL",79a0bb44-d336-438d-a726-bb4c41de8f40,hinsdale-central-high-school-hinsdale-il,Hinsdale Township High School District No. 86,Hinsdale Township High School District No. 86,Hinsdale Township High School District No. 86,"Hinsdale, IL",Hinsdale,IL,"Hinsdale, IL",hinsdale-township-high-school-district-no-86-il,353,4.147308781869689
traditional,Best Public High Schools in America,4.33,44,19314,481776001549,440324,Westlake High School,Westlake High School,Westlake High School,"Austin, TX",Austin,TX,30.276617,-97.817046,9-12,2772,15,Public,Public School,,"Eanes Independent School District, TX",3e2bb369-8396-41b2-98f1-07092266bc20,westlake-high-school-austin-tx,Eanes Independent School District,EISD,Eanes ISD,"Austin, TX",Austin,TX,"Austin, TX",eanes-independent-school-district-tx,476,4.2289915966386555
traditional,Best Public High Schools in America,4.33,47,19314,341341003182,311255,Princeton High School,Princeton High School,Princeton High,"Princeton, NJ",Princeton,NJ,40.356866,-74.656891,9-12,1590,12,Public,Public School,,"Princeton Public Schools, NJ",d6855ac4-1fc4-444e-ab4e-5dbb9ecb5d1e,princeton-high-school-princeton-nj,Princeton Public Schools,PPS,Princeton Public Schools,"Princeton, NJ",Princeton,NJ,"Princeton, NJ",princeton-public-schools-nj,308,3.8766233766233764
traditional,Best Public High Schools in America,4.33,48,19314,360008105116,333691,High School Math Science & Engineering at The City College of New York (CCNY),High School Math Science & Engineering at The City College of New York (CCNY),HSMSE at CCNY,"New York, NY",New York,NY,40.821263,-73.949228,9-12,490,16,Public,Public School,,"New York City Geographic District No. 5, NY",d285badd-1149-42e1-b300-550c4423d641,high-school-math-science--and--engineering-at-the-city-college-of-new-york-ccny-new-york-ny,New York City Geographic District No. 5,New York City Geographic District No. 5,New York City Geographic District No. 5,"New York, NY",New York,NY,"New York, NY",new-york-city-geographic-district-no-5-ny,181,4.0220994475138125
traditional,Best Public High Schools in America,4.33,49,19314,422364001423,390295,Conestoga Senior High School,Conestoga Senior High School,Conestoga Senior High School,"Berwyn, PA",Berwyn,PA,40.049011,-75.455461,9-12,2219,16,Public,Public School,,"Tredyffrin-Easttown School District, PA",d4f731a1-a2ed-41c2-88d0-c54d1b9edbc0,conestoga-senior-high-school-berwyn-pa,Tredyffrin-Easttown School District,TESD,Tredyffrin-Easttown School District,"Wayne, PA",Wayne,PA,"Wayne, PA",tredyffrin-easttown-school-district-pa,363,4.2754820936639115
traditional,Best Public High Schools in America,4.33,51,19314,172901003043,142078,Glenbrook South High School,Glenbrook South High School,Glenbrook South High School,"Glenview, IL",Glenview,IL,42.08757,-87.853214,9-12,3067,16,Public,Public School,,"Glenbrook High Schools District 225, IL",fde605f3-1359-4d93-a171-0d0a17332df8,glenbrook-south-high-school-glenview-il,Glenbrook High Schools District 225,Glenbrook High Schools District 225,Glenbrook High Schools District 225,"Glenview, IL",Glenview,IL,"Glenview, IL",glenbrook-high-schools-district-225-il,510,4.233333333333333
traditional,Best Public High Schools in America,4.33,53,19314,120168001836,101577,Pine View School,Pine View School,Pine View School,"Osprey, FL",Osprey,FL,27.187597,-82.480694,2-12,1925,17,Public,Public School,,"Sarasota County Schools, FL",7522a099-e9ab-4b79-90ce-2d51a62245c0,pine-view-school-osprey-fl,Sarasota County Schools,Sarasota County Schools,Sarasota County Schools,"Sarasota, FL",Sarasota,FL,"Sarasota, FL",sarasota-county-schools-fl,330,4.009090909090909
traditional,Best Public High Schools in America,4.33,54,19314,170010004505,144180,University of Illinois High School,University of Illinois High School,University of Illinois High,"Urbana, IL",Urbana,IL,40.112747,-88.225624,8-12,309,309,"Public, Alternative",Public School,Public School,"Urbana, IL",1bf0dd0a-15b1-4087-b4ea-7f40a7d7dffc,university-of-illinois-high-school-urbana-il,,,,,,,,,163,4.067484662576687
traditional,Best Public High Schools in America,4.33,56,19314,268088001588,230347,International Academy,International Academy,International Academy,"Bloomfield Hills, MI",Bloomfield Hills,MI,42.522529,-83.472587,9-12,1371,108,Public,Public School,,"Oakland Schools, MI",22bdb992-88e1-408c-8815-28f4bb760dbd,international-academy-bloomfield-hills-mi,Oakland Schools,Oakland Schools,Oakland Schools,"Waterford, MI",Waterford,MI,"Waterford, MI",oakland-schools-mi,614,4.017915309446254
traditional,Best Public High Schools in America,4.33,57,19314,,,Oklahoma School of Science and Mathematics,OSSM,OSSM,"Oklahoma City, OK",Oklahoma City,OK,35.479075,-97.502559,11-12,150,6,Public,Public School,,"Oklahoma City Public Schools, OK",9bd09dca-8394-4e5a-ad4c-a111c063e6f0,oklahoma-school-of-science-and-mathematics-oklahoma-city-ok,Oklahoma City Public Schools,Oklahoma City Public Schools,Oklahoma City Public Schools,"Oklahoma City, OK",Oklahoma City,OK,"Oklahoma City, OK",oklahoma-city-public-schools-ok,30,4.3
traditional,Best Public High Schools in America,4.33,58,19314,172901003042,143215,Glenbrook North High School,Glenbrook North High School,Glenbrook North High School,"Northbrook, IL",Northbrook,IL,42.110721,-87.829459,9-12,1988,18,Public,Public School,,"Glenbrook High Schools District 225, IL",a52200aa-58db-4e25-88ce-292d206fbc0a,glenbrook-north-high-school-northbrook-il,Glenbrook High Schools District 225,Glenbrook High Schools District 225,Glenbrook High Schools District 225,"Glenview, IL",Glenview,IL,"Glenview, IL",glenbrook-high-schools-district-225-il,423,4.16548463356974
traditional,Best Public High Schools in America,4.33,60,19314,172283004092,144214,Vernon Hills High School,Vernon Hills High School,Vernon Hills High School,"Vernon Hills, IL",Vernon Hills,IL,42.228481,-87.947091,9-12,1459,14,Public,Public School,,"Community High School District No. 128, IL",5edba915-8d6b-4c0e-9b89-3a6a21109e54,vernon-hills-high-school-vernon-hills-il,Community High School District No. 128,Community High School District No. 128,Community High School District No. 128,"Vernon Hills, IL",Vernon Hills,IL,"Vernon Hills, IL",community-high-school-district-no-128-il,331,4.268882175226586
traditional,Best Public High Schools in America,4.33,63,19314,061476001816,051009,Troy High School,TRHS,Troy High School,"Fullerton, CA",Fullerton,CA,33.881465,-117.894033,9-12,2614,25,Public,Public School,,"Fullerton Joint Union High School District, CA",6d1519a1-1c97-44e7-8bf7-97d0e7a7de1f,troy-high-school-fullerton-ca,Fullerton Joint Union High School District,FJUHSD,Fullerton Joint Union High School District,"Fullerton, CA",Fullerton,CA,"Fullerton, CA",fullerton-joint-union-high-school-district-ca,888,4.070945945945946
traditional,Best Public High Schools in America,4.33,64,19314,341020002148,310795,Millburn Senior High School,MHS,Millburn Senior High School,"Millburn, NJ",Millburn,NJ,40.72165,-74.315741,9-12,1385,11,Public,Public School,,"Millburn Township School District, NJ",e333fe1c-dd41-441b-b316-d578863bfefb,millburn-senior-high-school-millburn-nj,Millburn Township School District,MTPS,Millburn Township Schools,"Millburn, NJ",Millburn,NJ,"Millburn, NJ",millburn-township-school-district-nj,190,3.805263157894737
traditional,Best Public High Schools in America,4.33,65,19314,172283002531,142620,Libertyville High School,Libertyville High School,Libertyville High School,"Libertyville, IL",Libertyville,IL,42.282405,-87.969383,9-12,1857,14,Public,Public School,,"Community High School District No. 128, IL",18d89e99-695c-4da0-bb9f-e104631de644,libertyville-high-school-libertyville-il,Community High School District No. 128,Community High School District No. 128,Community High School District No. 128,"Vernon Hills, IL",Vernon Hills,IL,"Vernon Hills, IL",community-high-school-district-no-128-il,440,4.195454545454545
traditional,Best Public High Schools in America,4.33,69,19314,263426006966,233603,Troy High School,Troy High School,Troy High School,"Troy, MI",Troy,MI,42.588007,-83.17689,9-12,2050,19,Public,Public School,,"Troy School District, MI",a266f4e2-a0f9-4d3d-85c1-3aa8a77d87a1,troy-high-school-troy-mi,Troy School District,TSD,Troy,"Troy, MI",Troy,MI,"Troy, MI",troy-school-district-mi,347,4.0922190201729105
traditional,Best Public High Schools in America,4.33,70,19314,290972000275,260645,Clayton High School,Clayton High School,Clayton High School,"Clayton, MO",Clayton,MO,38.6498,-90.3467,9-12,900,12,Public,Public School,,"School District of Clayton, MO",69f10d64-cfea-4b09-b495-ca3fcf59081b,clayton-high-school-clayton-mo,School District of Clayton,School District of Clayton,School District of Clayton,"Clayton, MO",Clayton,MO,"Clayton, MO",school-district-of-clayton-mo,152,4.269736842105263
traditional,Best Public High Schools in America,4.33,71,19314,181287002048,153745,West Lafayette Junior/Senior High School,West Lafayette Junior/Senior High School,West Lafayette Junior/Senior High School,"West Lafayette, IN",West Lafayette,IN,40.436218,-86.910697,7-12,1141,16,Public,Public School,,"West Lafayette Community School Corporation, IN",4a86fc06-3fcf-44b9-9df7-cc9da53bdebe,west-lafayette-junior-senior-high-school-west-lafayette-in,West Lafayette Community School Corporation,West Lafayette Community School Corporation,West Lafayette Community School Corporation,"West Lafayette, IN",West Lafayette,IN,"West Lafayette, IN",west-lafayette-community-school-corporation-in,176,4.0227272727272725
traditional,Best Public High Schools in America,4.33,72,19314,201200001644,172294,Blue Valley North High School,Blue Valley North High School,Blue Valley North High School,"Overland Park, KS",Overland Park,KS,38.907423,-94.658317,9-12,1469,16,Public,Public School,,"Blue Valley Unified School District (Overland Park), KS",62f2c010-cf42-45b8-86d7-cf6d0d66b113,blue-valley-north-high-school-overland-park-ks,Blue Valley Unified School District (Overland Park),Blue Valley Unified School District (Overland Park),Blue Valley Unified School District (Overland Park),"Overland Park, KS",Overland Park,KS,"Overland Park, KS",blue-valley-unified-school-district-overland-park-ks,334,4.089820359281437
traditional,Best Public High Schools in America,4.33,73,19314,362595003566,335090,Scarsdale Senior High School,Scarsdale Senior High School,Scarsdale Senior High School,"Scarsdale, NY",Scarsdale,NY,40.994307,-73.792307,9-12,1530,12,Public,Public School,,"Scarsdale Union Free School District, NY",8a91ee47-46f0-469e-8962-1a7bd59b6ae2,scarsdale-senior-high-school-scarsdale-ny,Scarsdale Union Free School District,SPS,Scarsdale Union Free School District,"Scarsdale, NY",Scarsdale,NY,"Scarsdale, NY",scarsdale-union-free-school-district-ny,111,3.7387387387387387
traditional,Best Public High Schools in America,4.33,76,19314,172820002975,144430,New Trier Township High School,New Trier Township High School,NTHS,"Winnetka, IL",Winnetka,IL,42.093631,-87.719132,10-12,2963,12,Public,Public School,,"New Trier Township High School District No. 203, IL",fd421f0b-7903-4e24-9ac3-8397ba748627,new-trier-township-high-school-winnetka-il,New Trier Township High School District No. 203,New Trier Township High School District No. 203,New Trier Township High School District No. 203,"Northfield, IL",Northfield,IL,"Northfield, IL",new-trier-township-high-school-district-no-203-il,531,4.037664783427496
traditional,Best Public High Schools in America,4.33,77,19314,362856003843,335443,Syosset Senior High School,Syosset Senior High School,Syosset Senior High School,"Syosset, NY",Syosset,NY,40.738619,-73.324809,9-12,2131,10,Public,Public School,,"Syosset Central School District, NY",16d922b3-ffce-41f1-8b93-01803e2e6783,syosset-senior-high-school-syosset-ny,Syosset Central School District,SCSD,Syosset CSD,"Syosset, NY",Syosset,NY,"Syosset, NY",syosset-central-school-district-ny,329,3.9817629179331306
traditional,Best Public High Schools in America,4.33,78,19314,240048000956,210839,Winston Churchill High School,Winston Churchill High School,Winston Churchill High School,"Potomac, MD",Potomac,MD,39.044635,-77.170943,9-12,2227,18,Public,Public School,,"Montgomery County Public Schools, MD",7e1757a6-97e1-4ec0-841f-f99ac9a2c9e1,winston-churchill-high-school-potomac-md,Montgomery County Public Schools,MCPS,Montgomery County Public Schools,"Rockville, MD",Rockville,MD,"Rockville, MD",montgomery-county-public-schools-md,291,3.7800687285223367
traditional,Best Public High Schools in America,4.33,80,19314,341770003258,311277,West Windsor-Plainsboro High School South,West Windsor-Plainsboro High School South,WW-P South,"West Windsor, NJ",West Windsor,NJ,40.297757,-74.616028,9-12,1607,14,Public,Public School,,"West Windsor-Plainsboro Regional School District, NJ",2475f664-5d01-4caa-b289-d90b4bd275ce,west-windsor-plainsboro-high-school-south-west-windsor-nj,West Windsor-Plainsboro Regional School District,WWPSD,West Windsor-Plainsboro Regional School District,"West Windsor, NJ",West Windsor,NJ,"West Windsor, NJ",west-windsor-plainsboro-regional-school-district-nj,294,3.8197278911564627
traditional,Best Public High Schools in America,4.33,81,19314,421992001921,394133,Radnor Senior High School,Radnor Senior High School,Radnor Senior High School,"Radnor, PA",Radnor,PA,40.047947,-75.380678,9-12,1219,14,Public,Public School,,"Radnor Township School District, PA",179d626b-832a-48fa-8ff7-0b9655f5e92f,radnor-senior-high-school-radnor-pa,Radnor Township School District,RTSD,Radnor Township School District,"Wayne, PA",Wayne,PA,"Wayne, PA",radnor-township-school-district-pa,130,4.2153846153846155
traditional,Best Public High Schools in America,4.33,83,19314,390466002609,364700,Solon High School,Solon High School,Solon High School,"Solon, OH",Solon,OH,41.378501,-81.441959,9-12,1600,19,Public,Public School,,"Solon City School District, OH",36d5ca95-0ea2-4ba6-8238-80f71c988b3e,solon-high-school-solon-oh,Solon City School District,Solon City School District,Solon City School District,"Solon, OH",Solon,OH,"Solon, OH",solon-city-school-district-oh,417,4.091127098321343
traditional,Best Public High Schools in America,4.33,85,19314,361827001650,333010,Manhasset Secondary School,Manhasset Secondary School,Manhasset Secondary School,"Manhasset, NY",Manhasset,NY,40.794645,-73.701549,9-12,1091,11,Public,Public School,,"Manhasset Union Free School District, NY",056195b9-760e-46fb-b147-00a43e912583,manhasset-secondary-school-manhasset-ny,Manhasset Union Free School District,Manhasset Union Free School District,Manhasset Union Free School District,"Manhasset, NY",Manhasset,NY,"Manhasset, NY",manhasset-union-free-school-district-ny,66,3.893939393939394
traditional,Best Public High Schools in America,4.33,86,19314,174169002092,143108,Neuqua Valley High School,Neuqua Valley High School,Neuqua Valley High School,"Naperville, IL",Naperville,IL,41.709713,-88.205118,9-12,3565,16,Public,Public School,,"Indian Prairie Community Unit School District No. 204, IL",c8618702-4862-4159-a983-3e47664682e5,neuqua-valley-high-school-naperville-il,Indian Prairie Community Unit School District No. 204,Indian Prairie Community Unit School District No. 204,Indian Prairie Community Unit School District No. 204,"Aurora, IL",Aurora,IL,"Aurora, IL",indian-prairie-community-unit-school-district-no-204-il,1059,4.196411709159585
traditional,Best Public High Schools in America,4.33,87,19314,062970010246,052683,Palos Verdes Peninsula High School,Palos Verdes Peninsula High School,Peninsula High,"Rolling Hills Estates, CA",Rolling Hills Estates,CA,33.790926,-118.364147,9-12,2329,24,Public,Public School,,"Palos Verdes Peninsula Unified School District, CA",0b8ff68f-2a54-47d5-aef5-9dfccfe9e92f,palos-verdes-peninsula-high-school-rolling-hills-estates-ca,Palos Verdes Peninsula Unified School District,PVPUSD,Palos Verdes Peninsula Unified School District,"Palos Verdes Estates, CA",Palos Verdes Estates,CA,"Palos Verdes Estates, CA",palos-verdes-peninsula-unified-school-district-ca,623,4.020866773675762
traditional,Best Public High Schools in America,4.33,88,19314,063486005886,053158,San Marino High School,San Marino High School,San Marino High School,"San Marino, CA",San Marino,CA,34.125235,-118.096381,9-12,1101,20,Public,Public School,,"San Marino Unified School District, CA",8b64976a-17e2-40b2-877f-912c2d08bded,san-marino-high-school-san-marino-ca,San Marino Unified School District,SMUSD,San Marino Unified School District,"San Marino, CA",San Marino,CA,"San Marino, CA",san-marino-unified-school-district-ca,259,3.9498069498069497
traditional,Best Public High Schools in America,4.33,89,19314,171908002193,141570,Deerfield High School,Deerfield High School,Deerfield High School,"Deerfield, IL",Deerfield,IL,42.188993,-87.857456,9-12,1635,14,Public,Public School,,"Township High School District No. 113, IL",2409cf34-d958-468a-9500-53dd4a6e9754,deerfield-high-school-deerfield-il,Township High School District No. 113,Township High School District No. 113,Township High School District No. 113,"Highland Park, IL",Highland Park,IL,"Highland Park, IL",township-high-school-district-no-113-il,298,3.8456375838926173
traditional,Best Public High Schools in America,4.33,90,19314,120201203140,100113,A.D. Henderson University School & FAU High School,ADHUS & FAU High School,A.D. Henderson & FAU High,"Boca Raton, FL",Boca Raton,FL,26.365361,-80.10236,K-12,1148,26,Public,Public School,Public School,"Boca Raton, FL",c7f3f7b4-86f4-489f-b897-bce79e59945d,ad-henderson-university-school--and--fau-high-school-boca-raton-fl,,,,,,,,,78,4.602564102564102
traditional,Best Public High Schools in America,4.33,91,19314,250684001001,221190,Lexington High School,Lexington High School,Lexington High School,"Lexington, MA",Lexington,MA,42.441652,-71.231558,9-12,2263,13,Public,Public School,,"Lexington Public Schools, MA",c741440a-b33b-4428-95e4-ebc7bd847c3c,lexington-high-school-lexington-ma,Lexington Public Schools,Lexington Public Schools,Lexington Public Schools,"Lexington, MA",Lexington,MA,"Lexington, MA",lexington-public-schools-ma,340,3.8529411764705883
traditional,Best Public High Schools in America,4.33,92,19314,173045003168,143347,William Fremd High School,William Fremd High School,Fremd,"Palatine, IL",Palatine,IL,42.092122,-88.063206,9-12,2577,16,Public,Public School,,"Township High School District No. 211, IL",84572d83-ac0e-47a8-a194-b388a9c3b21d,william-fremd-high-school-palatine-il,Township High School District No. 211,Township High School District No. 211,Township High School District No. 211,"Palatine, IL",Palatine,IL,"Palatine, IL",township-high-school-district-no-211-il,587,3.971039182282794
